"Perimetre","Nature","Date","Heures","Ech. physiques","Ech. comm. Angleterre","Ech. comm. Espagne","Ech. comm. Italie","Ech. comm. Suisse","Ech. comm. Allemagne-Belgique"
"France","Données définitives","9/23/2016","7:00","-4751","-1000","-951","-1215","744","-601"
"France","Données définitives","9/23/2016","7:30","-3149","-1000","-951","-1215","744","-651"
"France","Données définitives","9/23/2016","8:00","-3566","-1000","-97","-2641","1104","-452"
"France","Données définitives","9/23/2016","8:30","-3245","-1000","-97","-2641","1104","-402"
"France","Données définitives","9/23/2016","9:00","-3126","-1000","-440","-2641","1104","-139"
"France","Données définitives","9/23/2016","9:30","-3445","-1000","-440","-2641","1104","-139"
"France","Données définitives","9/23/2016","10:00","-3257","-1000","-1266","-1970","716","121"
"France","Données définitives","9/23/2016","10:30","-3560","-1000","-1266","-1970","716","121"
"France","Données définitives","9/23/2016","11:00","-3667","-505","-1950","-1264","290","12"
"France","Données définitives","9/23/2016","11:30","-3615","-505","-1950","-1264","290","12"
"France","Données définitives","9/23/2016","12:00","-3537","-478","-1950","-366","-60","467"
"France","Données définitives","9/23/2016","12:30","-3188","-478","-1950","-366","-60","467"
"France","Données définitives","9/23/2016","13:00","-3278","32","-1950","-997","-537","600"
"France","Données définitives","9/23/2016","13:30","-3434","32","-1950","-997","-537","600"
"France","Données définitives","9/23/2016","14:00","-3646","850","-1950","-2248","-984","572"
"France","Données définitives","9/23/2016","14:30","-4231","850","-1950","-2248","-984","572"
"France","Données définitives","9/23/2016","15:00","-4173","999","-1859","-2641","-1515","563"
"France","Données définitives","9/23/2016","15:30","-4715","999","-1859","-2641","-1515","563"
"France","Données définitives","9/23/2016","16:00","-4863","999","-1827","-2566","-1535","321"
"France","Données définitives","9/23/2016","16:30","-4949","999","-1827","-2566","-1535","321"
"France","Données définitives","9/23/2016","17:00","-4920","282","-1933","-2541","-1411","-151"
"France","Données définitives","9/23/2016","17:30","-5910","282","-1933","-2541","-1411","-151"
"France","Données définitives","9/23/2016","18:00","-5701","-718","-1937","-2516","322","-299"
"France","Données définitives","9/23/2016","18:30","-5666","-718","-1937","-2516","322","-349"
"France","Données définitives","9/23/2016","19:00","-5517","-900","-2289","-2641","1129","-305"
"France","Données définitives","9/23/2016","19:30","-5918","-900","-2289","-2641","1129","-305"
"France","Données définitives","9/23/2016","20:00","-5330","-895","-2601","-2628","1129","-234"
"France","Données définitives","9/23/2016","20:30","-5491","-895","-2601","-2628","1129","-234"
"France","Données définitives","9/23/2016","21:00","-5791","70","-2700","-2591","-131","-344"
"France","Données définitives","9/23/2016","21:30","-6446","70","-2700","-2591","-131","-344"
"France","Données définitives","9/23/2016","22:00","-6125","979","-2643","-1961","-508","-634"
"France","Données définitives","9/23/2016","22:30","-5275","979","-2643","-1961","-508","-634"
"France","Données définitives","9/23/2016","23:00","-4938","1000","-2211","-1116","-468","-241"
"France","Données définitives","9/23/2016","23:30","-3931","1000","-2211","-1116","-468","-241"
"France","Données définitives","9/24/2016","0:00","-3882","-753","-2300","-2772","-1015","1164"
"France","Données définitives","9/24/2016","0:30","-6279","-753","-2300","-2772","-1015","1164"
"France","Données définitives","9/24/2016","1:00","-6691","-753","-2300","-2773","-1869","1598"
"France","Données définitives","9/24/2016","1:30","-6433","-753","-2300","-2773","-1869","1598"
"France","Données définitives","9/24/2016","2:00","-6325","-753","-2190","-2473","-1724","1674"
"France","Données définitives","9/24/2016","2:30","-5718","-753","-2190","-2473","-1724","1674"
"France","Données définitives","9/24/2016","3:00","-5691","-753","-2300","-2773","-2109","2478"
"France","Données définitives","9/24/2016","3:30","-5338","-753","-2300","-2773","-2109","2478"
"France","Données définitives","9/24/2016","4:00","-5739","-753","-2300","-2773","-2141","2279"
"France","Données définitives","9/24/2016","4:30","-5706","-753","-2300","-2773","-2141","2279"
"France","Données définitives","9/24/2016","5:00","-6079","-753","-2300","-2773","-2123","2732"
"France","Données définitives","9/24/2016","5:30","-5583","-753","-2300","-2773","-2123","2732"
"France","Données définitives","9/24/2016","6:00","-5463","-332","-2300","-2773","-2055","2414"
"France","Données définitives","9/24/2016","6:30","-5458","-332","-2300","-2773","-2055","2414"
"France","Données définitives","9/24/2016","7:00","-5407","-603","-2300","-2700","-1820","1731"
"France","Données définitives","9/24/2016","7:30","-5944","-603","-2300","-2700","-1820","1731"
"France","Données définitives","9/24/2016","8:00","-5874","-683","-2800","-2700","-1641","2439"
"France","Données définitives","9/24/2016","8:30","-5711","-683","-2800","-2700","-1641","2514"
"France","Données définitives","9/24/2016","9:00","-5277","-852","-2700","-2512","-1605","3783"
"France","Données définitives","9/24/2016","9:30","-4115","-852","-2700","-2512","-1605","3858"
"France","Données définitives","9/24/2016","10:00","-3716","-852","-2700","-1836","-1987","3695"
"France","Données définitives","9/24/2016","10:30","-3596","-852","-2700","-1836","-1987","3695"
"France","Données définitives","9/24/2016","11:00","-3499","-852","-2800","-1814","-1678","4116"
"France","Données définitives","9/24/2016","11:30","-3398","-852","-2800","-1814","-1678","4116"
"France","Données définitives","9/24/2016","12:00","-3160","-727","-2800","-1861","-1263","4361"
"France","Données définitives","9/24/2016","12:30","-2742","-727","-2800","-1861","-1263","4361"
"France","Données définitives","9/24/2016","13:00","-2580","-727","-2800","-1958","-1915","5216"
"France","Données définitives","9/24/2016","13:30","-2908","-727","-2800","-1958","-1915","5216"
"France","Données définitives","9/24/2016","14:00","-2396","-852","-2800","-1958","-2128","5526"
"France","Données définitives","9/24/2016","14:30","-2324","-852","-2800","-1958","-2128","5526"
"France","Données définitives","9/24/2016","15:00","-2508","-852","-2800","-1958","-2284","4595"
"France","Données définitives","9/24/2016","15:30","-3393","-852","-2800","-1958","-2284","4495"
"France","Données définitives","9/24/2016","16:00","-3709","-852","-2700","-1958","-2556","3923"
"France","Données définitives","9/24/2016","16:30","-4347","-852","-2700","-1958","-2556","3723"
"France","Données définitives","9/24/2016","17:00","-4974","-852","-1675","-2458","-2086","1348"
"France","Données définitives","9/24/2016","17:30","-5912","-852","-1675","-2458","-2086","1198"
"France","Données définitives","9/24/2016","18:00","-6064","-1000","158","-2700","-1585","-824"
"France","Données définitives","9/24/2016","18:30","-5934","-1000","158","-2700","-1585","-874"
"France","Données définitives","9/24/2016","19:00","-6051","-1000","87","-2700","-779","-504"
"France","Données définitives","9/24/2016","19:30","-5371","-1000","87","-2700","-779","-504"
"France","Données définitives","9/24/2016","20:00","-5257","-1000","-2283","-2700","-744","1910"
"France","Données définitives","9/24/2016","20:30","-5140","-1000","-2283","-2700","-744","2040"
"France","Données définitives","9/24/2016","21:00","-4951","-1000","-2800","-2700","-1485","3532"
"France","Données définitives","9/24/2016","21:30","-4842","-1000","-2800","-2700","-1485","3532"
"France","Données définitives","9/24/2016","22:00","-4724","-1000","-2800","-2700","-1848","4812"
"France","Données définitives","9/24/2016","22:30","-4388","-1000","-2800","-2700","-1848","4862"
"France","Données définitives","9/24/2016","23:00","-3732","-901","-2300","-2773","-1910","5051"
"France","Données définitives","9/24/2016","23:30","-3322","-901","-2300","-2773","-1910","5051"
"France","Données définitives","9/25/2016","0:00","-3345","-308","-2300","-2592","-2103","4688"
"France","Données définitives","9/25/2016","0:30","-2882","-308","-2300","-2592","-2103","4688"
"France","Données définitives","9/25/2016","1:00","-3640","-308","-2300","-2592","-2011","3532"
"France","Données définitives","9/25/2016","1:30","-3948","-308","-2300","-2592","-2011","3582"
"France","Données définitives","9/25/2016","2:00","-4352","483","-2300","-2592","-2044","1669"
"France","Données définitives","9/25/2016","2:30","-5092","483","-2300","-2592","-2044","1669"
"France","Données définitives","9/25/2016","3:00","-5087","483","-2300","-2592","-2043","520"
"France","Données définitives","9/25/2016","3:30","-6204","483","-2300","-2592","-2043","520"
"France","Données définitives","9/25/2016","4:00","-6439","483","-2300","-2592","-1934","-1129"
"France","Données définitives","9/25/2016","4:30","-7564","483","-2300","-2592","-1934","-1129"
"France","Données définitives","9/25/2016","5:00","-7626","483","-2300","-2592","-1876","-552"
"France","Données définitives","9/25/2016","5:30","-7241","483","-2300","-2592","-1876","-552"
